Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2016-07-14,134.4,134.79,133.83,134.54,3122618.0,0.0,1.0,121.57610549920858,121.92889330534466,121.0604925517789,121.70274727577024,3122618.0
2016-07-13,134.84,135.2,133.1,133.56,4231757.0,0.0,1.0,121.97412251125955,122.2997727938467,120.40014614542157,120.81625483983852,4231757.0
2016-07-12,135.24,135.99,134.3,134.84,3615660.0,0.0,1.0,122.33595615857863,123.0143942473019,121.48564708737881,121.97412251125955,3615660.0
2016-07-11,134.83,135.88,134.45,135.15,4576968.0,0.0,1.0,121.96507667007658,122.91488999428914,121.62133470512345,122.25454358793183,4576968.0
2016-07-08,132.33,134.36,132.25,134.34,4806226.0,0.0,1.0,119.70361637433238,121.53992213447667,119.63124964486855,121.5218304521107,4806226.0
2016-07-07,131.25,132.18,130.56,131.16,3973585.0,0.0,1.0,118.72666552657087,119.56792875658772,118.10250248494548,118.64525295592408,3973585.0
2016-07-06,129.2,131.61,129.03,131.57,4931970.0,0.0,1.0,116.87226808406061,119.05231580915805,116.71848878395001,119.01613244442612,4931970.0
2016-07-05,129.6,130.48,128.503,129.35,4096531.0,0.0,1.0,117.23410173137968,118.03013575548164,116.24177295360712,117.00795570180527,4096531.0
2016-07-01,128.29,130.23,128.12,129.62,5645179.0,0.0,1.0,116.04909653640972,117.80398972590723,115.89531723629912,117.25219341374564,5645179.0
2016-06-30,127.27,127.86,126.1,127.69,6641997.0,0.0,1.0,115.1264207357461,115.66012536554173,114.0680573173378,115.50634606543112,6641997.0
2016-06-29,127.9,128.47,126.9,127.37,5782130.0,0.0,1.0,115.69630873027364,116.21192167770332,114.79172461197595,115.21687914757587,5782130.0
2016-06-28,125.89,127.53,125.6,127.53,5384856.0,0.0,1.0,113.87809465249529,115.36161260650348,113.61576525818896,115.36161260650348,5384856.0
2016-06-27,125.34,125.75,123.62,124.67,5674722.0,0.0,1.0,113.38057338743157,113.75145287593361,111.82468870395955,112.77450202817212,5674722.0
2016-06-24,126.1,127.8,125.5,126.4,8978115.0,0.0,1.0,114.0680573173378,115.60585031844386,113.5253068463592,114.33943255282712,8978115.0
2016-06-23,128.98,129.1,127.45,128.29,4783581.0,0.0,1.0,116.67325957803511,116.78180967223085,115.28924587703968,116.04909653640972,4783581.0
2016-06-22,127.69,128.97,127.4,127.6,3723663.0,0.0,1.0,115.50634606543112,116.66421373685215,115.2440166711248,115.42493349478433,3723663.0
2016-06-21,127.96,128.3114,127.285,127.74,3450869.0,0.0,1.0,115.75058377737149,116.06845463654129,115.13998949752056,115.551575271346,3450869.0
2016-06-20,128.13,128.85,127.42,127.62,3880279.0,0.0,1.0,115.90436307748209,116.55566364265643,115.26210835349075,115.44302517715029,3880279.0
2016-06-17,127.52,127.78,126.73,127.14,7541933.0,0.0,1.0,115.3525667653205,115.58775863607791,114.63794531186535,115.00882480036739,7541933.0
2016-06-16,126.05,127.54,125.66,127.36,4432194.0,0.0,1.0,114.02282811142291,115.37065844768647,113.67004030528682,115.20783330639289,4432194.0
2016-06-15,125.74,127.75,125.49,126.53,5139288.0,0.0,1.0,113.74240703475063,115.56062111252898,113.51626100517622,114.45702848820581,5139288.0
2016-06-14,127.31,127.44,124.71,125.24,7302914.0,0.0,1.0,115.162604100478,115.2802000358567,112.81068539290402,113.2901149756018,7302914.0
2016-06-13,128.94,129.45,127.785,127.83,4829268.0,0.0,1.0,116.63707621330322,117.09841411363503,115.59228155666939,115.63298784199279,4829268.0
2016-06-10,128.45,129.227,128.21,128.83,3926010.0,0.0,1.0,116.19382999533735,116.89669185525466,115.97672980694593,116.53757196029049,3926010.0
2016-06-09,129.27,129.84,129.04,129.3,3450620.0,0.0,1.0,116.93558897234146,117.45120191977114,116.72753462513299,116.9627264958904,3450620.0
2016-06-08,130.01,130.295,129.25,129.59,3742365.0,0.0,1.0,117.60498121988174,117.86278769359657,116.9174972899755,117.22505589019671,3742365.0
2016-06-07,129.38,130.8,129.32,129.92,4433982.0,0.0,1.0,117.0350932253542,118.31960267333692,116.98081817825634,117.52356864923495,4433982.0
2016-06-06,130.82,130.87,128.47,129.19,8051444.0,0.0,1.0,118.33769435570287,118.38292356161776,116.21192167770332,116.86322224287764,8051444.0
2016-06-03,132.53,132.73,130.92,131.74,4155852.0,0.0,1.0,119.8845331979919,120.06545002165143,118.42815276753262,119.16991174453675,4155852.0
2016-06-02,131.85,132.7,131.33,132.41,3858481.0,0.0,1.0,119.26941599754947,120.0383124981025,118.79903225603469,119.77598310379618,3858481.0
2016-06-01,131.58,132.12,131.15,131.83,4744164.0,0.0,1.0,119.02517828560912,119.51365370948986,118.63620711474111,119.25132431518354,4744164.0
2016-05-31,133.57,133.8,131.72,132.12,6366822.0,0.69,1.0,120.82530068102149,121.03335502822998,119.15182006217078,119.51365370948986,6366822.0
2016-05-27,134.07,134.9,133.38,133.94,4025265.0,0.0,1.0,120.64750811558845,121.3944122084947,120.02658784558207,120.53052313718146,4025265.0
2016-05-26,133.13,134.36,132.86,134.05,3996745.0,0.0,1.0,119.80161673326091,120.90847460588101,119.55864793195408,120.62951042660278,3996745.0
2016-05-25,133.46,134.52,133.05,133.2,5017700.0,0.0,1.0,120.09857860152485,121.05245611776655,119.72962597731816,119.86460864471084,5017700.0
2016-05-24,132.18,133.8701,132.05,133.36,5180636.0,0.0,1.0,118.94672650644054,120.46762121417648,118.82974152803355,120.0085901565964,5180636.0
2016-05-23,131.84,132.48,131.3,131.42,3853395.0,0.0,1.0,118.64076579368377,119.21669184122591,118.15482819107008,118.26281432498422,3853395.0
2016-05-20,131.89,133.06,131.748,131.85,5089385.0,0.0,1.0,118.685760016148,119.738624821811,118.55797642434958,118.6497646381766,5089385.0
2016-05-19,131.45,132.13,130.78,131.73,4577199.0,0.0,1.0,118.28981085846276,118.9017322839763,117.68688827744208,118.54177850426245,4577199.0
2016-05-18,131.03,132.7701,130.02,131.77,8258938.0,0.0,1.0,117.91185938976324,119.4777483199634,117.00297609598577,118.57777388223386,8258938.0
2016-05-17,133.15,134.49,131.1,132.0,15982387.0,0.0,1.0,119.81961442224662,121.02545958428801,117.97485130121315,118.78474730556931,15982387.0
2016-05-16,133.84,136.55,133.08,135.34,8394783.0,0.0,1.0,120.44053469225301,122.87922154981432,119.7566225107967,121.79036136617992,8394783.0
2016-05-13,133.81,135.33,133.03,133.13,5294654.0,0.0,1.0,120.41353815877447,121.78136252168709,119.71162828833246,119.80161673326091,5294654.0
2016-05-12,135.0,135.0,133.1,134.19,5355600.0,0.0,1.0,121.48440065342315,121.48440065342315,119.77462019978238,120.75549424950262,5355600.0
2016-05-11,136.8,137.05,134.04,134.3,6057757.0,0.0,1.0,123.10419266213547,123.32916377445663,120.62051158210991,120.85448153892393,6057757.0
2016-05-10,136.32,137.82,136.3,137.51,3662143.0,0.0,1.0,122.67224812647885,124.02207480040576,122.65425043749316,123.74311062112753,3662143.0
2016-05-09,135.59,136.47,135.24,136.24,3552222.0,0.0,1.0,122.01533247850108,122.80723079387154,121.70037292125147,122.60025737053608,3552222.0
2016-05-06,134.48,135.81,134.311,135.7,3356838.0,0.0,1.0,121.01646073979515,122.2133070573437,120.86438026786607,122.11431976792238,3356838.0
2016-05-05,134.87,135.37,133.75,134.67,3474203.0,0.0,1.0,121.36741567501616,121.81735789965848,120.35954509181738,121.18743878515922,3474203.0
2016-05-04,133.59,135.4,133.13,135.16,3191814.0,0.0,1.0,120.21556357993185,121.84435443313701,119.80161673326091,121.6283821653087,3191814.0
2016-05-03,135.45,135.8399,134.04,134.54,3408711.0,0.0,1.0,121.88934865560122,122.24021360237731,120.62051158210991,121.07045380675223,3408711.0
2016-05-02,134.37,136.25,134.31,136.05,4284363.0,0.0,1.0,120.91747345037385,122.60925621502892,120.86348038341677,122.42927932517202,4284363.0
2016-04-29,132.71,134.3,131.75,133.89,4609893.0,0.0,1.0,119.4236652645614,120.85448153892393,118.55977619324815,120.48552891471722,4609893.0
2016-04-28,134.81,135.44,132.49,132.73,5552259.0,0.0,1.0,121.31342260805908,121.88034981110839,119.22569068571877,119.44166295354707,5552259.0
2016-04-27,135.37,136.28,134.765,135.75,3487450.0,0.0,1.0,121.81735789965848,122.63625274850746,121.27292780784126,122.15931399038662,3487450.0
2016-04-26,135.09,136.24,134.88,135.34,3506166.0,0.0,1.0,121.56539025385878,122.60025737053608,121.376414519509,121.79036136617992,3506166.0
2016-04-25,135.18,135.7299,134.28,135.65,2835404.0,0.0,1.0,121.6463798542944,122.14122631295598,120.83648384993823,122.06932554545816,2835404.0
2016-04-22,134.85,135.68,133.41,135.66,4180910.0,0.0,1.0,121.34941798603046,122.0963220789367,120.05358437906061,122.078324389951,4180910.0
2016-04-21,135.23,135.49,134.39,134.6,3541840.0,0.0,1.0,121.6913740767586,121.92534403357263,120.93547113935954,121.1244468737093,3541840.0
2016-04-20,135.75,136.08,134.48,135.19,4760120.0,0.0,1.0,122.15931399038662,122.45627585865056,121.01646073979515,121.65537869878723,4760120.0
2016-04-19,136.8,137.0,134.85,135.44,4649461.0,0.0,1.0,123.10419266213547,123.28416955199239,121.34941798603046,121.88034981110839,4649461.0
2016-04-18,134.81,136.8,134.74,136.8,3964855.0,0.0,1.0,121.31342260805908,123.10419266213547,121.25043069660916,123.10419266213547,3964855.0
2016-04-15,134.41,135.275,133.97,135.01,3508913.0,0.0,1.0,120.95346882834524,121.73186887697643,120.55751967066,121.49339949791599,3508913.0
2016-04-14,133.5,134.7125,132.88,134.37,4183298.0,0.0,1.0,120.13457397949624,121.22568387425383,119.57664562093977,120.91747345037385,4183298.0
2016-04-13,134.86,134.86,133.22,133.84,4324746.0,0.0,1.0,121.35841683052332,121.35841683052332,119.88260633369654,120.44053469225301,4324746.0
2016-04-12,133.3,134.72,133.11,134.38,4230757.0,0.0,1.0,119.95459708963932,121.23243300762346,119.78361904427524,120.92647229486668,4230757.0
2016-04-11,133.58,135.08,132.96,133.01,3472649.0,0.0,1.0,120.20656473543902,121.55639140936594,119.64863637688255,119.69363059934676,3472649.0
2016-04-08,134.62,134.62,133.06,133.62,2924397.0,0.0,1.0,121.142444562695,121.142444562695,119.738624821811,120.24256011341039,2924397.0
2016-04-07,134.73,135.24,133.12,133.87,3953532.0,0.0,1.0,121.2414318521163,121.70037292125147,119.79261788876808,120.46753122573155,3953532.0
2016-04-06,134.25,135.7401,133.82,135.44,3365550.0,0.0,1.0,120.8094873164597,122.15040513433871,120.42253700326731,121.88034981110839,3365550.0
2016-04-05,134.2,135.7,133.9,134.58,4068495.0,0.0,1.0,120.76449309399545,122.11431976792238,120.49452775921009,121.10644918472363,4068495.0
2016-04-04,136.07,136.23,134.35,134.85,3547690.0,0.0,1.0,122.44727701415769,122.59125852604322,120.89947576138815,121.34941798603046,3547690.0
2016-04-01,133.1,135.2,133.1,134.85,4259048.0,0.0,1.0,119.77462019978238,121.66437754328007,119.77462019978238,121.34941798603046,4259048.0
2016-03-31,133.56,134.29,133.0,133.43,3685380.0,0.0,1.0,120.18856704645331,120.84548269443107,119.68463175485392,120.07158206804631,3685380.0
2016-03-30,133.11,133.929,132.84,133.42,3138346.0,0.0,1.0,119.78361904427524,120.52062440823933,119.54065024296838,120.06258322355345,3138346.0
2016-03-29,131.0,132.9,130.71,132.47,3405373.0,0.0,1.0,117.8848628562847,119.59464330992547,117.62389636599217,119.20769299673307,3405373.0
2016-03-28,130.6,131.81,130.49,131.08,2621143.0,0.0,1.0,117.52490907657084,118.61376926020523,117.42592178714955,117.95685361222748,2621143.0
2016-03-24,129.54,130.76,129.46,130.46,3449253.0,0.0,1.0,116.57103156032915,117.66889058845638,116.4990408043864,117.39892525367101,3449253.0
2016-03-23,130.59,131.18,129.95,130.22,3625169.0,0.0,1.0,117.515910232078,118.04684205715593,116.93998418453583,117.18295298584269,3625169.0
2016-03-22,130.61,131.22,129.92,130.59,3946427.0,0.0,1.0,117.5339079210637,118.0828374351273,116.91298765105729,117.515910232078,3946427.0
2016-03-21,131.53,132.13,130.27,131.01,3816756.0,0.0,1.0,118.36180161440554,118.9017322839763,117.22794720830693,117.89386170077753,3816756.0
2016-03-18,131.14,132.09,130.83,131.35,8069083.0,0.0,1.0,118.01084667918452,118.86573690600493,117.73188249990632,118.1998224135343,8069083.0
2016-03-17,130.1,131.19,129.32,130.88,4131148.0,0.0,1.0,117.07496685192854,118.05584090164876,116.37305698148653,117.77687672237053,4131148.0
2016-03-16,129.63,131.11,128.81,130.45,3609559.0,0.0,1.0,116.65202116076476,117.98385014570601,115.91411591235139,117.38992640917814,3609559.0
2016-03-15,128.78,130.48,128.62,129.71,4034561.0,0.0,1.0,115.88711937887284,117.41692294265668,115.74313786698731,116.72401191670754,4034561.0
2016-03-14,128.43,129.66,128.1,128.84,3652610.0,0.0,1.0,115.57215982162323,116.6790176942433,115.2751979533593,115.94111244582993,3652610.0
2016-03-11,126.97,128.76,126.73,128.46,4626535.0,0.0,1.0,114.2583285256677,115.86912168988714,114.04235625783939,115.59915635510177,4626535.0
2016-03-10,126.2,127.0,124.31,125.89,4503659.0,0.0,1.0,113.56541749971854,114.28532505914623,111.86463589057061,113.2864533204403,4503659.0
2016-03-09,127.03,127.52,125.33,126.03,4046928.0,0.0,1.0,114.31232159262477,114.75326497277422,112.78251802884091,113.41243714334016,4046928.0
2016-03-08,125.22,128.2,125.0,126.72,5124201.0,0.69,1.0,112.68353073941961,115.36518639828776,112.48555616057699,114.03335741334654,5124201.0
2016-03-07,125.01,126.54,125.01,126.17,4161145.0,0.0,1.0,111.88533090214624,113.25469780303644,111.88533090214624,112.92354371589305,4161145.0
2016-03-04,127.37,127.498,125.16,125.56,6448169.0,0.0,1.0,113.99755697149321,114.1121183854239,112.01958255909625,112.37758697762963,6448169.0
2016-03-03,125.2,127.26,124.78,126.8,5009517.0,0.0,1.0,112.05538300094959,113.89910575639652,111.67947836148953,113.48740067508312,5009517.0
2016-03-02,125.48,125.87,124.46,125.59,3966300.0,0.0,1.0,112.30598609392297,112.65504040199302,111.39307482666283,112.40443730901964,3966300.0
2016-03-01,124.78,125.97,123.98,125.7,4908382.0,0.0,1.0,111.67947836148953,112.74454150662636,110.96346952442276,112.50288852411633,4908382.0
2016-02-29,126.26,126.99,124.05,124.12,5571608.0,0.0,1.0,113.00409471006307,113.65745277388649,111.02612029766611,111.08877107090946,5571608.0
2016-02-26,127.59,127.75,125.93,126.26,4608066.0,0.0,1.0,114.19445940168657,114.33766116909992,112.70874106477302,113.00409471006307,4608066.0
2016-02-25,125.76,126.86,124.891,126.86,4737288.0,0.0,1.0,112.55658918689633,113.54110133786314,111.77882458763256,113.54110133786314,4737288.0
2016-02-24,124.05,125.78,122.92,125.61,7930854.0,0.0,1.0,111.02612029766611,112.574489407823,110.0147578153093,112.4223375299463,7930854.0
2016-02-23,127.0,127.19,123.35,124.53,11164852.0,0.0,1.0,113.66640288434982,113.83645498315317,110.39961256523267,111.45572559990617,11164852.0
2016-02-22,123.0,124.47,122.13,122.85,7792456.0,0.0,1.0,110.08635869901597,111.40202493712616,109.30769908870586,109.95210704206595,7792456.0
2016-02-19,119.82,121.7,118.75,121.69,5432097.0,0.0,1.0,107.24022357167556,108.92284433878247,106.28256175209876,108.91389422831914,5432097.0
2016-02-18,120.93,121.11,119.56,119.97,4460722.0,0.0,1.0,108.23368583310571,108.39478782144573,107.00752069962886,107.37447522862557,4460722.0
2016-02-17,120.45,121.68,119.87,121.21,5970653.0,0.0,1.0,107.80408053086565,108.9049441178558,107.28497412399224,108.48428892607906,5970653.0
2016-02-16,118.12,120.0,117.7,119.43,6965751.0,0.0,1.0,105.71870479290868,107.40132556001558,105.34280015344862,106.89116926360552,6965751.0
2016-02-12,114.88,116.43,113.52,116.32,5361609.0,0.0,1.0,102.81886900278825,104.20613612460512,101.60165397977474,104.10768490950844,5361609.0
2016-02-11,113.08,114.19,112.22,113.27,6446972.0,0.0,1.0,101.20784911938802,102.20131138081815,100.43813961954123,101.37790121819137,6446972.0
2016-02-10,114.5,116.16,114.0526,114.33,5304867.0,0.0,1.0,102.47876480518154,103.96448314209508,102.07833686305194,102.32661292730485,5304867.0
2016-02-09,110.94,115.29,110.68,113.86,7572489.0,0.0,1.0,99.2925254802344,103.18582353178498,99.05982260818772,101.90595773552812,7572489.0
2016-02-08,114.93,115.965,109.62,111.85,11285277.0,0.0,1.0,102.86361955510493,103.78995598806006,98.11111089907423,100.10698553239786,11285277.0
2016-02-05,120.89,121.0,115.69,116.43,8116252.0,0.0,1.0,108.19788539125237,108.29633660634904,103.54382795031836,104.20613612460512,8116252.0
2016-02-04,123.65,123.9,119.45,121.11,9171741.0,0.0,1.0,110.66811587913273,110.8918686407161,106.90906948453218,108.39478782144573,9171741.0
2016-02-03,126.02,126.16,121.54,123.79,7485657.0,0.0,1.0,112.78929205894303,112.91459360542972,108.77964257136912,110.79341742561941,7485657.0
2016-02-02,125.41,126.43,124.71,125.27,5832204.0,0.0,1.0,112.24333532067962,113.15624658793976,111.61682758824618,112.11803377419292,5832204.0
2016-02-01,124.92,127.09,123.99,126.51,4673058.0,0.0,1.0,111.80477990797623,113.74695387851983,110.9724196348861,113.22784747164643,4673058.0
2016-01-29,123.17,125.76,122.75,125.76,7616144.0,0.0,1.0,110.23851057689266,112.55658918689633,109.8626059374326,112.55658918689633,7616144.0
2016-01-28,121.97,122.69,120.31,122.28,4871577.0,0.0,1.0,109.1644973212925,109.8089052746526,107.67877898437895,109.44195074565587,4871577.0
2016-01-27,122.46,124.32,120.86,121.57,5430471.0,0.0,1.0,109.6030527339959,111.26777328017613,108.17103505986236,108.80649290275912,5430471.0
2016-01-26,121.73,122.45,120.64,122.2,4475461.0,0.0,1.0,108.94969467017248,109.59410262353256,107.974132629669,109.37034986194921,4475461.0
2016-01-25,123.38,123.85,121.56,121.71,4854161.0,0.0,1.0,110.42646289662268,110.84711808839941,108.79754279229579,108.9317944492458,4854161.0
2016-01-22,121.64,124.67,121.58,122.76,6554351.0,0.0,1.0,108.86914367600247,111.58102714639286,108.81544301322245,109.87155604789595,6554351.0
2016-01-21,117.38,121.94,117.14,120.22,8992850.0,0.0,1.0,105.0563966186219,109.13764698990249,104.84159396750188,107.59822799020894,8992850.0
2016-01-20,117.89,118.66,113.5865,116.46,11331237.0,0.0,1.0,105.51285225225197,106.20201075792873,101.66117221435591,104.23298645599512,11331237.0
2016-01-19,120.54,121.89,118.8,119.76,6350697.0,0.0,1.0,107.88463152503566,109.09289643758582,106.32731230441543,107.18652290889555,6350697.0
2016-01-15,117.12,121.15,116.1,119.23,10514991.0,0.0,1.0,104.82369374657522,108.43058826329907,103.91078247931507,106.71216705433882,10514991.0
2016-01-14,121.29,121.515,118.2,119.62,13389107.0,0.0,1.0,108.55588980978575,108.75726729521078,105.79030567661535,107.06122136240887,13389107.0
2016-01-13,127.47,127.47,120.97,121.4,8932228.0,0.0,1.0,114.08705807612655,114.08705807612655,108.26948627495904,108.65434102488244,8932228.0
2016-01-12,126.78,128.8,125.83,127.49,5695498.0,0.0,1.0,113.46950045415646,115.27742276775007,112.61923996013967,114.10495829705322,5695498.0
2016-01-11,124.87,126.08,124.09,125.78,6811475.0,0.0,1.0,111.76002935565955,112.84299272172304,111.06192073951945,112.574489407823,6811475.0
2016-01-08,126.44,126.53,123.5,123.9,7104079.0,0.0,1.0,113.16519669840308,113.24574769257309,110.5338642221827,110.8918686407161,7104079.0
2016-01-07,126.93,127.88,124.7,125.4,12549244.0,0.0,1.0,113.60375211110649,114.45401260512327,111.60787747778286,112.23438521021629,12549244.0
2016-01-06,129.0,129.9,128.56,129.08,8198731.0,0.0,1.0,115.45642497701675,116.26193491871688,115.06262011663003,115.52802586072343,8198731.0
2016-01-05,131.15,131.94,130.05,130.43,5316011.0,0.0,1.0,117.3806987266337,118.08775745323713,116.3961865756669,116.73629077327361,5316011.0
2016-01-04,130.11,131.07,129.45,131.07,8050776.0,0.0,1.0,116.4498872384469,117.30909784292702,115.85917994786679,117.30909784292702,8050776.0
2015-12-31,133.08,133.5684,132.24,132.25,3178724.0,0.0,1.0,119.10807004605729,119.54519344108654,118.35626076713717,118.3652108776005,3178724.0
2015-12-30,133.58,134.06,133.28,133.35,2484811.0,0.0,1.0,119.55557556922402,119.98518087146408,119.28707225532398,119.34972302856731,2484811.0
2015-12-29,133.37,134.3299,133.276,133.7,3037324.0,0.0,1.0,119.36762324949399,120.22674435286949,119.28349221113865,119.66297689478402,3037324.0
2015-12-28,132.25,132.9,131.89,132.68,2607306.0,0.0,1.0,118.3652108776005,118.94696805771726,118.04300690092045,118.7500656275239,2607306.0
2015-12-24,132.8,133.48,132.66,132.9,1517075.0,0.0,1.0,118.85746695308391,119.46607446459066,118.73216540659722,118.94696805771726,1517075.0
2015-12-23,132.49,133.34,131.88,133.11,3244448.0,0.0,1.0,118.58001352872054,119.34077291810398,118.03405679045711,119.1349203774473,3244448.0
2015-12-22,131.37,132.2815,130.46,131.88,3401932.0,0.0,1.0,117.57760115682706,118.39340372556,116.76314110466362,118.03405679045711,3401932.0
2015-12-21,131.0,131.61,130.18,131.31,3414798.0,0.0,1.0,117.24644706968368,117.7924038079471,116.51253801169024,117.52390049404706,3414798.0
2015-12-18,130.73,131.31,130.015,130.29,9807483.0,0.0,1.0,117.00479408717364,117.52390049404706,116.3648611890452,116.61098922678691,9807483.0
2015-12-17,133.06,133.54,130.995,131.35,4345798.0,0.0,1.0,119.09016982513062,119.51977512737066,117.24197201445202,117.55970093590038,4345798.0
2015-12-16,132.17,133.28,130.36,132.9,4711646.0,0.0,1.0,118.29360999389382,119.28707225532398,116.67364000003028,118.94696805771726,4711646.0
2015-12-15,132.62,133.49,131.19,131.29,4921773.0,0.0,1.0,118.69636496474389,119.47502457505401,117.41649916848704,117.50600027312038,4921773.0
2015-12-14,131.09,132.1255,130.71,132.01,5959371.0,0.0,1.0,117.3269980638537,118.25378200233197,116.98689386624697,118.15040822648047,5959371.0
2015-12-11,131.09,132.19,130.31,130.44,5300644.0,0.0,1.0,117.3269980638537,118.3115102148205,116.62888944771359,116.74524088373694,5300644.0
2015-12-10,131.96,133.59,131.8,132.54,4186201.0,0.0,1.0,118.10565767416381,119.56452567968735,117.96245590675046,118.6247640810372,4186201.0
2015-12-09,133.21,134.78,131.51,131.9,5055629.0,0.0,1.0,119.22442148208064,120.62958882482417,117.70290270331374,118.05195701138379,5055629.0
2015-12-08,132.71,134.56,132.41,133.84,4731274.0,0.0,1.0,118.7769159589139,120.4326863946308,118.50841264501386,119.78827844127072,4731274.0
2015-12-07,134.0,134.79,133.1896,133.93,5443657.0,0.0,1.0,119.93148020868406,120.6385389352875,119.20616325673544,119.86882943544073,5443657.0
2015-12-04,131.55,134.8299,131.35,134.53,5387092.0,0.0,1.0,117.7387031451671,120.67424987603621,117.55970093590038,120.4058360632408,5387092.0
2015-12-03,133.52,134.12,130.8,130.93,6687458.0,0.0,1.0,119.50187490644402,120.03888153424408,117.067444860417,117.18379629644033,6687458.0
2015-12-02,134.56,134.65,133.57,133.81,5021711.0,0.0,1.0,120.4326863946308,120.51323738880082,119.54662545876067,119.76142810988071,5021711.0
2015-12-01,133.52,134.63,133.26,134.43,5267407.0,0.59,1.0,119.50187490644402,120.49533716787414,119.2691720343973,120.31633495860746,5267407.0
2015-11-30,135.2,135.32,133.01,133.88,8036605.0,0.0,1.0,120.47673297588302,120.58366498740008,118.52522376569675,119.30048084919542,8036605.0
2015-11-27,134.81,135.47,134.53,134.74,3337790.0,0.0,1.0,120.1292039384526,120.71733000179641,119.87969591157947,120.06682693173433,3337790.0
2015-11-25,133.69,135.24,133.55,134.65,5300123.0,0.0,1.0,119.13117183096008,120.51237697972206,119.00641781752353,119.98662792309653,5300123.0
2015-11-24,131.93,133.93,131.74,133.6,6672455.0,0.0,1.0,117.56283566204327,119.3450358539942,117.39352664380793,119.05097282232228,6672455.0
2015-11-23,130.21,132.64,130.21,132.5,6328626.0,0.0,1.0,116.03014349696547,118.19551673018583,116.03014349696547,118.07076271674927,6328626.0
2015-11-20,127.36,130.21,127.09,130.21,8190591.0,0.0,1.0,113.49050822343538,116.03014349696547,113.24991119752201,116.03014349696547,8190591.0
2015-11-19,126.53,127.62,125.95,126.86,4660904.0,0.0,1.0,112.75089514377575,113.722194248389,112.23405708810998,113.04495817544765,4660904.0
2015-11-18,126.44,126.73,124.66,126.54,6501305.0,0.0,1.0,112.67069613513794,112.92911516297085,111.08453796430162,112.7598061447355,6501305.0
2015-11-17,124.86,126.34,123.1,126.18,10516554.0,0.0,1.0,111.26275798349671,112.58158612554041,109.69442181457988,112.43901011018434,10516554.0
2015-11-16,120.05,121.03,118.61,120.84,7782603.0,0.0,1.0,106.97656652185472,107.84984461591068,105.69338238365005,107.68053559767534,7782603.0
2015-11-13,123.1,123.25,119.9,120.0,8728203.0,0.0,1.0,109.69442181457988,109.82808682897621,106.84290150745841,106.93201151705595,8728203.0
2015-11-12,124.18,124.97,123.06,123.81,4283672.0,0.0,1.0,110.6568099182334,111.36077899405402,109.65877781074087,110.32710288272247,4283672.0
2015-11-11,125.43,125.43,124.52,124.71,3247636.0,0.0,1.0,111.77068503820274,111.77068503820274,110.95978395086506,111.12909296910038,3247636.0
2015-11-10,124.49,125.41,124.04,125.26,3872769.0,0.0,1.0,110.93305094798579,111.75286303628322,110.53205590479683,111.6191980218869,3872769.0
2015-11-09,125.8,126.12,123.71,124.5,4988713.0,0.0,1.0,112.10039207371365,112.3855441044258,110.23799287312492,110.94196194894555,4988713.0
2015-11-06,125.27,126.1092,124.82,125.98,3751518.0,0.0,1.0,111.62810902284666,112.37592022338927,111.22711397965769,112.26079009098925,3751518.0
2015-11-05,125.46,126.008,124.95,125.72,3059445.0,0.0,1.0,111.79741804108198,112.28574089367655,111.3429569921345,112.02910406603561,3059445.0
2015-11-04,125.48,125.87,124.62,125.38,4101588.0,0.0,1.0,111.81524004300151,112.16276908043194,111.0488939604626,111.72613003340395,4101588.0
2015-11-03,124.23,126.04,123.81,125.66,4313696.0,0.0,1.0,110.70136492303217,112.31425609674777,110.32710288272247,111.97563806027709,4313696.0
2015-11-02,124.24,124.64,123.38,124.41,3715526.0,0.0,1.0,110.71027592399192,111.06671596238212,109.94392984145303,110.86176294030776,3715526.0
2015-10-30,123.27,124.75,123.27,123.64,4991516.0,0.0,1.0,109.84590883089572,111.16473697293941,109.84590883089572,110.17561586640664,4991516.0
2015-10-29,123.42,124.07,122.75,123.63,4635293.0,0.0,1.0,109.97957384529205,110.55878890767609,109.38253678098849,110.16670486544689,4635293.0
2015-10-28,124.38,124.59,122.22,123.82,6821538.0,0.0,1.0,110.83502993742849,111.02216095758334,108.91025373012148,110.33601388368223,6821538.0
2015-10-27,124.51,125.09,123.82,124.47,3674805.0,0.0,1.0,110.9508729499053,111.46771100557108,110.33601388368223,110.91522894606628,3674805.0
2015-10-26,124.55,125.66,124.02,125.01,4550203.0,0.0,1.0,110.98651695374431,111.97563806027709,110.51423390287732,111.39642299789304,4550203.0
2015-10-23,125.01,125.75,122.97,124.61,5281580.0,0.0,1.0,111.39642299789304,112.05583706891488,109.57857880210308,111.03998295950285,5281580.0
2015-10-22,123.9,124.48,122.88,124.36,5855133.0,0.0,1.0,110.40730189136028,110.92413994702603,109.49837979346529,110.81720793550897,5855133.0
2015-10-21,123.29,124.02,122.75,123.3,3492096.0,0.0,1.0,109.86373083281524,110.51423390287732,109.38253678098849,109.87264183377499,3492096.0
2015-10-20,122.89,123.17,122.35,122.85,3318402.0,0.0,1.0,109.50729079442505,109.75679882129818,109.02609674259828,109.47164679058602,3318402.0
